Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
12-25-28,0,-0.006,0.794,-0.004,-0.593,117.012,253.524,278.243,12,room
12-25-29,0,-0.010,0.922,-0.009,-0.373,37.393,224.037,359.219,12,room
12-25-30,0,-0.021,0.866,-0.012,-0.499,2.431,239.849,358.591,12,room
12-25-31,0,-0.027,0.864,-0.019,-0.503,3.426,240.352,358.436,12,room
12-25-32,0,-0.021,0.923,-0.044,-0.352,5.604,221.667,358.865,12,room
12-25-33,0,-0.032,0.970,-0.195,-0.135,22.801,195.744,239.390,12,room
12-25-34,0,-0.022,0.970,-0.215,-0.102,24.958,192.016,149.151,12,room
12-25-35,0,-0.027,0.960,-0.220,-0.143,25.488,197.395,181.191,12,room
12-25-36,0,-0.027,0.973,-0.169,-0.151,19.726,197.690,203.998,12,room
12-25-37,0,-0.052,0.957,-0.205,-0.198,24.427,203.137,321.631,12,room
12-25-38,0,-0.055,0.952,-0.221,-0.205,26.359,204.061,359.076,12,room
12-25-39,0,-0.054,0.955,-0.208,-0.204,24.839,203.804,358.802,12,room
12-25-40,0,-0.062,0.962,-0.207,-0.168,24.726,199.181,356.920,12,room
12-25-41,0,-0.046,0.967,-0.111,-0.207,13.657,203.756,357.064,12,room
12-25-42,0,-0.055,0.966,0.024,-0.248,161.461,208.812,353.193,12,room
12-25-43,0,-0.023,0.971,-0.030,-0.234,63.999,207.092,358.215,12,room
12-25-44,0,-0.032,0.983,-0.130,-0.121,15.211,193.794,358.163,12,room
12-25-45,0,-0.033,0.967,-0.199,-0.154,23.302,198.098,191.801,12,room
12-25-46,0,-0.046,0.958,-0.241,-0.149,28.419,197.467,358.950,12,room
12-25-47,0,-0.038,0.974,-0.188,-0.097,21.974,191.055,357.974,12,room
12-25-48,0,-0.041,0.984,-0.052,0.130,18.003,164.809,354.805,12,room
12-25-49,0,-0.043,0.894,-0.055,0.440,3.438,127.345,352.780,12,room
12-25-50,0,-0.021,0.841,-0.012,0.539,208.848,114.714,357.228,12,room
12-25-51,0,-0.002,0.934,-0.109,0.249,12.236,149.974,357.514,12,room
12-25-52,0,-0.003,0.987,-0.157,0.020,18.124,177.556,239.273,12,room
12-25-53,0,0.022,0.988,-0.146,-0.001,16.818,180.527,2.684,12,room
12-25-54,0,0.003,0.976,-0.217,-0.027,25.047,183.455,1.134,12,room
12-25-55,0,-0.004,0.985,-0.164,0.007,18.762,179.261,191.571,12,room
12-25-56,0,-0.008,0.983,-0.181,-0.013,20.882,181.430,256.563,12,room
12-25-57,0,-0.009,0.973,-0.230,-0.018,26.608,181.927,322.177,12,room
