Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
12-38-23,0,-0.001,0.942,-0.315,-0.078,36.649,190.664,3.545,7,room
12-38-24,0,-0.056,0.846,-0.500,-0.100,60.869,192.261,222.207,7,room
12-38-25,0,-0.069,0.731,-0.656,-0.166,79.811,243.901,44.644,7,room
12-38-26,0,-0.089,0.732,-0.648,-0.189,79.415,241.531,38.781,7,room
12-38-27,0,-0.043,0.843,-0.442,-0.261,51.468,226.900,20.170,7,room
12-38-28,0,-0.003,0.926,-0.138,-0.349,14.994,222.058,5.384,7,room
12-38-29,0,-0.002,0.925,-0.337,-0.111,39.378,194.700,16.106,7,room
12-38-30,0,-0.035,0.855,-0.471,-0.182,55.370,208.996,60.014,7,room
12-38-31,0,-0.089,0.894,-0.357,-0.229,43.151,209.887,175.454,7,room
12-38-32,0,-0.011,0.953,-0.074,-0.215,8.395,205.357,227.880,7,room
12-38-33,0,-0.016,0.919,-0.087,-0.370,9.882,224.003,1.806,7,room
12-38-34,0,-0.046,0.884,-0.108,-0.447,13.462,233.756,0.910,7,room
12-38-35,0,-0.080,0.750,-0.107,-0.642,15.425,261.271,36.086,7,room
12-38-36,0,-0.133,0.619,-0.138,-0.762,21.888,282.370,2.797,7,room
12-38-37,0,-0.170,0.519,-0.131,-0.827,24.685,296.255,2.506,7,room
12-38-38,0,-0.143,0.514,-0.119,-0.837,21.255,297.517,3.262,7,room
12-38-39,0,-0.113,0.601,-0.117,-0.782,18.556,285.341,2.891,7,room
12-38-40,0,-0.070,0.686,-0.098,-0.717,13.640,272.865,37.448,7,room
12-38-41,0,-0.003,0.864,-0.076,-0.430,8.360,233.258,3.909,7,room
12-38-42,0,0.023,0.982,-0.066,-0.150,7.003,197.561,3.620,7,room
12-38-43,0,0.049,0.922,0.038,-0.381,321.068,224.717,3.554,7,room
12-38-44,0,0.064,0.898,0.027,-0.433,353.963,231.199,5.322,7,room
12-38-45,0,0.053,0.866,0.002,-0.495,356.756,239.322,5.210,7,room
12-38-46,0,0.027,0.876,-0.036,-0.479,92.150,237.440,4.660,7,room
12-38-47,0,0.013,0.876,-0.037,-0.476,3.056,237.180,3.312,7,room
12-38-48,0,-0.015,0.667,-0.030,-0.742,3.562,276.172,13.461,7,room
12-38-49,0,-0.009,0.633,-0.041,-0.773,3.799,281.487,2.997,7,room
12-38-50,0,-0.081,0.536,-0.065,-0.830,12.018,294.458,1.390,7,room
12-38-51,0,-0.087,0.335,-0.043,-0.937,11.051,320.788,1.265,7,room
12-38-52,0,-0.085,0.280,-0.036,-0.956,10.513,327.467,1.264,7,room
