Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
11-55-02,0,0.155,-0.306,0.062,0.907,112.846,293.587,114.575,12,beach
11-55-03,0,0.108,-0.057,0.036,0.987,12.653,325.284,3.784,12,beach
11-55-04,0,0.007,-0.038,0.013,0.996,165.864,310.733,76.478,12,beach
11-55-05,0,0.229,0.171,0.030,0.930,25.600,91.057,6.372,12,beach
11-55-06,0,0.026,-0.358,-0.009,-0.461,282.418,68.238,284.320,12,beach
11-55-07,0,0.017,-0.738,-0.011,-0.667,312.707,95.838,254.354,12,beach
11-55-08,0,0.010,-0.887,-0.009,-0.461,342.215,125.049,343.123,12,beach
11-55-09,0,-0.010,-0.899,0.006,-0.437,76.077,128.191,15.684,12,beach
11-55-10,0,-0.005,-0.895,-0.011,-0.440,211.911,127.607,17.239,12,beach
11-55-11,0,-0.023,-0.833,0.004,-0.553,50.904,112.876,1.988,12,beach
11-55-12,0,-0.006,-0.795,-0.009,-0.606,218.722,105.319,63.846,12,beach
11-55-13,0,-0.001,-0.722,-0.015,-0.690,238.763,92.604,16.317,12,beach
11-55-14,0,0.014,-0.799,0.000,-0.575,239.259,108.625,204.851,12,beach
11-55-15,0,-0.011,-0.488,0.020,-0.056,165.597,100.822,121.430,12,beach
11-55-16,0,0.009,0.007,-0.002,0.279,325.965,53.929,179.989,12,beach
11-55-17,0,0.028,-0.641,-0.024,-0.767,355.797,79.801,109.648,12,beach
11-55-18,0,0.035,-0.641,-0.039,-0.766,354.129,79.855,0.845,12,beach
11-55-19,0,0.033,-0.636,-0.045,-0.770,353.798,79.002,1.516,12,beach
11-55-20,0,0.018,-0.238,-0.017,-0.179,356.444,66.873,1.549,12,beach
11-55-21,0,0.020,-0.587,-0.022,-0.808,356.671,71.986,0.652,12,beach
11-55-22,0,0.027,-0.604,-0.024,-0.796,355.891,74.397,90.287,12,beach
11-55-23,0,-0.080,-0.567,0.026,-0.815,110.152,69.913,31.328,12,beach
11-55-24,0,-0.066,-0.628,0.024,-0.774,7.652,78.330,2.652,12,beach
11-55-25,0,-0.060,-0.671,0.026,-0.739,7.069,84.594,2.419,12,beach
11-55-26,0,-0.066,-0.665,0.021,-0.743,7.184,83.858,3.251,12,beach
11-55-27,0,0.002,-0.630,-0.014,-0.774,238.754,78.305,1.235,12,beach
11-55-28,0,0.030,-0.611,-0.028,-0.790,355.345,75.420,57.995,12,beach
11-55-29,0,0.028,-0.619,-0.032,-0.784,355.210,76.487,135.912,12,beach
11-55-30,0,0.017,-0.619,-0.041,-0.784,355.589,76.451,2.494,12,beach
11-55-31,0,-0.010,-0.629,-0.036,-0.775,217.445,78.075,4.044,12,beach
