Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation
12-17-43,0.601,2,0.699,0.698,3.015,2.829,0.565,0.565,0.527,0.550,-0.003,0.005,-0.038,0.087,-0.286,0.930,-48.046,3.868,48.608,-0.302,-0.556,0.694,32.642,4.109,-36.960,-32.153,4.902,-38.924,-0.132,-0.282,0.885,-0.053,-0.292,0.932,,9,walk
12-17-44,0.842,2,0.887,0.889,2.468,2.043,0.516,0.399,0.445,0.336,0.003,0.005,-0.034,0.293,-0.040,0.938,-43.073,3.478,43.580,-0.049,-0.203,0.954,31.740,4.838,-37.085,-33.432,5.748,-39.505,-0.304,-0.043,0.792,-0.249,-0.039,0.815,,9,walk
12-17-45,0.354,2,0.997,0.996,3.061,2.474,0.633,0.510,0.625,0.503,-0.017,0.005,-0.039,0.318,-0.095,0.942,-48.057,3.885,48.607,-0.036,-0.164,0.984,31.658,3.801,-33.298,-33.853,6.001,-40.936,-0.418,-0.049,0.905,-0.285,-0.109,0.951,,9,walk
12-17-46,0.310,2,1.000,1.000,3.127,2.523,0.636,0.512,0.634,0.504,-0.019,0.005,-0.039,0.339,-0.086,0.936,-48.048,3.890,48.598,-0.023,-0.117,0.992,31.560,3.653,-33.237,-34.009,5.975,-40.924,-0.420,-0.025,0.907,-0.310,-0.106,0.945,,9,walk
12-17-47,0.300,2,1.000,1.000,3.144,2.519,0.635,0.505,0.634,0.498,-0.001,0.005,-0.037,0.368,-0.048,0.929,-48.029,3.894,48.600,0.012,-0.028,0.999,31.628,3.578,-32.388,-34.038,6.066,-40.914,-0.433,-0.006,0.901,-0.301,-0.090,0.949,,9,walk
12-17-48,0.477,2,0.826,0.882,3.065,2.680,0.525,0.476,0.557,0.532,0.013,0.004,-0.035,0.172,-0.162,0.948,-48.001,3.892,48.587,-0.179,-0.198,0.933,32.400,3.314,-32.651,-32.650,5.459,-39.938,-0.201,-0.135,0.904,-0.087,-0.165,0.921,,9,walk
12-17-49,0.430,2,0.982,0.982,3.028,2.395,0.636,0.501,0.633,0.500,0.001,0.005,-0.035,0.363,-0.036,0.927,-46.313,3.768,46.830,0.003,0.114,0.993,31.616,3.964,-33.343,-33.914,5.705,-39.058,-0.430,-0.015,0.902,-0.300,-0.062,0.913,,9,walk
12-17-50,0.407,2,1.000,1.000,3.430,2.782,0.632,0.497,0.626,0.484,-0.001,0.005,-0.036,0.358,-0.032,0.933,-48.025,3.909,48.591,0.011,0.187,0.982,31.664,4.058,-33.287,-33.895,5.838,-39.028,-0.415,-0.007,0.909,-0.298,-0.056,0.953,,9,walk
12-17-51,0.769,2,0.639,0.679,2.442,2.010,0.251,0.181,0.242,0.175,0.005,0.003,-0.028,0.219,-0.091,0.951,-37.353,3.023,37.818,-0.003,-0.080,0.912,32.055,3.684,-33.109,-33.187,4.885,-39.104,-0.244,-0.080,0.722,-0.179,-0.117,0.738,,9,walk
12-17-52,0.836,2,0.579,0.635,3.417,3.265,0.550,0.623,0.520,0.624,0.001,0.003,-0.036,0.031,-0.457,0.884,-48.067,3.789,48.712,-0.112,-0.951,0.266,32.649,2.048,-33.402,-31.924,3.685,-39.135,-0.012,-0.472,0.873,-0.063,-0.466,0.878,,9,walk
