Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
12-34-09,6,-0.199,0.022,0.025,-0.960,92.988,356.100,355.950,12,roller
12-34-10,6,0.506,0.055,-0.015,-0.824,302.707,313.436,87.981,12,roller
12-34-11,6,0.945,0.030,-0.054,-0.257,295.142,189.380,173.154,12,roller
12-34-12,6,0.935,-0.002,-0.062,0.313,36.807,189.779,184.101,12,roller
12-34-13,6,0.554,-0.040,-0.049,0.800,62.021,306.316,305.624,12,roller
12-34-14,6,-0.160,-0.085,0.085,0.959,271.679,345.328,121.926,12,roller
12-34-15,6,-0.555,-0.164,0.527,0.552,334.373,291.009,106.550,12,roller
12-34-16,6,-0.634,0.028,0.697,-0.223,75.958,281.289,203.718,12,roller
12-34-17,6,-0.368,0.151,0.299,-0.845,29.955,322.534,308.679,12,roller
12-34-18,6,0.145,0.048,0.022,-0.973,247.039,354.024,214.335,12,roller
12-34-19,6,0.587,-0.060,0.068,-0.789,294.776,170.970,198.333,12,roller
12-34-20,6,0.389,-0.548,0.448,-0.533,157.405,87.599,284.696,12,roller
12-34-21,6,0.097,-0.773,0.604,-0.116,64.873,130.614,312.254,12,roller
12-34-22,6,0.024,-0.962,0.220,-0.042,60.319,173.591,355.502,12,roller
12-34-23,6,0.008,-0.973,-0.205,-0.050,336.189,173.909,151.435,12,roller
12-34-24,6,0.002,-0.961,-0.267,-0.053,329.072,173.156,1.674,12,roller
12-34-25,6,0.053,-0.987,0.046,-0.054,144.303,172.615,330.069,12,roller
12-34-26,6,0.217,-0.924,0.309,0.039,36.163,175.634,332.195,12,roller
12-34-27,6,0.219,-0.917,0.166,0.254,24.954,205.847,338.136,12,roller
12-34-28,6,0.219,-0.703,-0.176,0.635,206.016,263.703,326.554,12,roller
12-34-29,6,0.000,-0.293,-0.256,0.906,351.689,326.795,330.155,12,roller
12-34-30,6,-0.216,0.253,-0.193,0.899,341.213,60.167,330.183,12,roller
12-34-31,6,-0.152,0.596,-0.051,0.785,349.695,75.812,344.640,12,roller
12-34-32,6,-0.149,0.670,-0.084,0.722,354.135,86.665,341.235,12,roller
12-34-33,6,-0.188,0.703,-0.185,0.659,163.330,93.493,329.416,12,roller
12-34-34,6,-0.283,0.759,-0.267,0.518,6.639,108.655,314.589,12,roller
12-34-35,6,-0.261,0.852,-0.314,0.313,21.658,131.213,316.355,12,roller
12-34-36,6,-0.132,0.958,-0.229,0.034,25.193,171.238,341.659,12,roller
12-34-37,6,-0.030,0.969,0.086,-0.186,257.827,202.059,353.688,12,roller
12-34-38,6,0.060,0.898,0.133,-0.410,343.152,229.118,135.021,12,roller
