Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
03-53-54,0,0.183,-0.706,0.303,0.612,40.622,264.905,8.404,2,beach
03-53-55,0,0.187,-0.658,0.291,0.669,39.266,274.812,10.675,2,beach
03-53-56,0,0.198,-0.639,0.292,0.684,40.125,277.960,11.037,2,beach
03-53-57,0,0.101,-0.701,0.230,0.666,27.252,269.632,10.639,2,beach
03-53-58,0,0.117,-0.664,0.187,0.714,24.579,275.699,7.072,2,beach
03-53-59,0,0.139,-0.664,0.225,0.699,29.615,275.225,8.576,2,beach
03-54-00,0,0.118,-0.601,0.291,0.734,31.471,287.000,19.592,2,beach
03-54-01,0,0.184,-0.638,0.199,0.717,31.121,277.753,144.409,2,beach
03-54-02,0,0.228,-0.610,0.052,0.756,24.105,279.615,347.352,2,beach
03-54-03,0,0.252,-0.581,0.046,0.771,26.320,282.687,345.691,2,beach
03-54-04,0,0.213,-0.512,0.076,0.828,25.526,295.119,354.032,2,beach
03-54-05,0,0.180,-0.593,0.108,0.775,24.167,284.514,357.134,2,beach
03-54-06,0,0.156,-0.878,0.189,0.365,26.957,223.389,351.713,2,beach
03-54-07,0,0.186,-0.712,0.203,0.595,31.469,260.225,114.632,2,beach
03-54-08,0,0.223,-0.636,0.234,0.699,37.622,276.385,3.119,2,beach
03-54-09,0,0.226,-0.633,0.294,0.679,42.785,277.484,8.898,2,beach
03-54-10,0,0.222,-0.640,0.297,0.673,42.777,276.540,9.172,2,beach
03-54-11,0,0.200,-0.436,0.156,0.839,29.514,306.005,4.719,2,beach
03-54-12,0,0.159,-0.127,-0.006,0.968,80.753,345.082,247.578,2,beach
03-54-13,0,-0.023,-0.090,-0.086,0.968,198.153,321.416,349.546,2,beach
03-54-14,0,0.314,-0.166,0.033,0.933,36.759,338.824,356.915,2,beach
03-54-15,0,0.322,-0.409,0.113,0.836,39.377,306.022,289.078,2,beach
03-54-16,0,0.253,-0.586,0.188,0.745,36.622,283.432,178.965,2,beach
03-54-17,0,0.295,-0.421,0.190,0.819,41.663,307.942,5.655,2,beach
03-54-18,0,0.381,-0.064,0.056,0.915,45.193,282.853,77.444,2,beach
03-54-19,0,-0.208,-0.262,-0.098,0.921,302.339,329.280,355.410,2,beach
03-54-20,0,0.146,-0.555,0.090,0.809,19.663,290.938,163.940,2,beach
03-54-21,0,0.244,-0.604,0.140,0.743,32.332,280.023,353.927,2,beach
03-54-22,0,0.221,-0.631,0.222,0.708,36.494,277.470,96.424,2,beach
03-54-23,0,0.061,-0.705,0.044,0.697,86.763,269.475,280.464,2,beach
