Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation
03-55-46,0.263,2,0.236,0.100,2.444,2.280,0.465,0.610,0.402,0.494,0.011,0.003,-0.028,-0.144,-0.556,0.818,-49.160,4.089,45.303,-0.002,-0.108,-0.994,34.111,1.413,-27.035,-29.520,5.730,-28.850,0.098,-0.567,0.769,0.221,-0.489,0.843,,8,walk
03-55-47,0.227,2,0.210,0.100,2.361,2.195,0.463,0.612,0.399,0.491,0.006,0.003,-0.028,-0.149,-0.551,0.820,-49.160,4.089,45.312,0.004,-0.075,-0.996,34.226,1.423,-27.026,-29.459,5.786,-28.856,0.088,-0.605,0.790,0.227,-0.481,0.847,,8,walk
03-55-48,0.314,2,0.321,0.173,1.628,1.254,0.476,0.499,0.304,0.274,0.008,0.003,-0.023,-0.034,-0.383,0.882,-41.326,3.430,38.060,-0.184,-0.063,-0.574,32.663,2.283,-26.825,-30.571,6.519,-28.562,-0.002,-0.365,0.680,0.073,-0.288,0.640,,8,walk
03-55-49,0.640,2,0.688,0.399,2.310,3.509,0.572,0.471,0.604,0.420,-0.015,0.005,-0.028,0.236,-0.259,0.914,-49.090,4.046,45.263,-0.443,-0.442,0.511,30.508,2.531,-27.298,-33.059,6.407,-28.865,-0.184,-0.233,0.758,-0.224,-0.235,0.929,,8,walk
03-55-50,0.434,2,0.790,0.257,2.835,3.402,0.575,0.548,0.532,0.432,-0.007,0.005,-0.028,0.078,-0.291,0.941,-48.756,3.954,45.522,0.107,-0.814,0.533,31.752,2.159,-27.216,-31.849,6.015,-28.857,-0.098,-0.315,0.881,-0.061,-0.233,0.965,,8,walk
03-55-51,0.225,2,0.667,0.100,2.264,2.906,0.572,0.595,0.523,0.470,-0.004,0.004,-0.028,0.066,-0.429,0.899,-48.742,3.990,46.094,0.077,-0.824,0.555,31.849,1.678,-27.350,-31.698,5.666,-29.067,-0.106,-0.535,0.836,-0.042,-0.353,0.931,,8,walk
03-55-52,0.227,2,0.431,0.100,2.594,2.609,0.590,0.602,0.539,0.494,0.007,0.003,-0.028,0.113,-0.473,0.872,-48.656,3.985,46.878,0.087,-0.899,0.424,31.455,1.450,-27.455,-32.012,5.377,-29.338,-0.134,-0.502,0.809,-0.071,-0.410,0.907,,8,walk
03-55-53,0.570,2,0.419,0.100,3.125,2.230,0.573,0.629,0.522,0.533,0.010,0.002,-0.028,0.090,-0.519,0.850,-48.394,3.989,47.617,0.073,-0.917,0.391,31.768,0.818,-27.705,-31.584,4.732,-29.738,-0.099,-0.548,0.830,-0.061,-0.468,0.880,,8,walk
03-55-54,0.528,2,0.614,0.260,2.579,2.249,0.567,0.564,0.522,0.446,0.010,0.003,-0.025,0.061,-0.309,0.917,-43.007,3.592,43.147,-0.002,-0.615,0.635,31.917,1.998,-27.183,-31.610,6.009,-28.791,-0.082,-0.331,0.793,-0.048,-0.254,0.802,,8,walk
03-55-55,1.015,2,0.750,0.118,2.872,2.886,0.533,0.489,0.490,0.381,-0.013,0.006,-0.027,-0.013,-0.212,0.976,-48.106,4.103,48.621,-0.003,-0.216,0.976,32.617,3.046,-26.739,-31.050,7.117,-27.379,-0.015,-0.179,0.983,0.024,-0.224,0.973,,8,walk
03-55-56,0.377,2,0.657,0.100,3.191,2.269,0.465,0.518,0.430,0.416,0.003,0.005,-0.027,-0.130,-0.319,0.938,-48.025,4.104,48.598,0.061,-0.306,0.949,34.074,2.716,-26.918,-29.796,6.864,-27.632,0.123,-0.287,0.944,0.122,-0.346,0.930,,8,walk
03-55-57,0.335,2,0.648,0.100,2.946,2.001,0.453,0.520,0.421,0.417,-0.002,0.005,-0.027,-0.150,-0.343,0.927,-48.006,4.102,48.628,0.039,-0.327,0.944,34.271,2.752,-26.889,-29.637,7.004,-27.635,0.158,-0.314,0.936,0.138,-0.370,0.918,,8,walk
03-55-58,0.577,2,0.569,0.100,2.705,1.911,0.483,0.540,0.436,0.426,-0.005,0.005,-0.027,-0.105,-0.396,0.906,-48.005,4.104,48.617,0.028,-0.340,0.936,33.707,2.603,-26.870,-30.076,6.789,-27.758,0.093,-0.370,0.845,0.136,-0.354,0.851,,8,walk
03-55-59,0.182,2,0.334,0.100,2.169,2.269,0.525,0.595,0.457,0.466,0.013,0.003,-0.027,-0.028,-0.501,0.856,-46.349,3.970,46.906,0.072,-0.315,0.942,32.837,1.794,-27.273,-30.518,5.799,-28.195,-0.012,-0.548,0.790,0.097,-0.367,0.845,,8,walk
03-56-00,0.240,2,0.248,0.100,2.483,1.930,0.496,0.609,0.427,0.496,0.015,0.003,-0.028,-0.082,-0.552,0.830,-47.996,4.114,48.573,0.039,-0.309,0.950,33.438,1.506,-27.403,-29.998,5.423,-28.458,0.047,-0.587,0.808,0.170,-0.462,0.870,,8,walk
03-56-01,0.224,2,0.210,0.100,2.041,1.923,0.484,0.606,0.422,0.493,0.010,0.003,-0.028,-0.102,-0.551,0.828,-47.990,4.114,48.573,0.023,-0.300,0.953,33.715,1.638,-27.347,-29.811,5.597,-28.411,0.059,-0.555,0.747,0.160,-0.477,0.864,,8,walk
03-56-02,0.262,2,0.230,0.100,2.131,1.195,0.523,0.607,0.446,0.492,0.018,0.002,-0.026,-0.004,-0.499,0.849,-44.791,3.835,45.311,0.084,-0.259,0.955,32.912,1.521,-27.404,-30.269,5.504,-28.396,-0.017,-0.508,0.738,0.098,-0.327,0.610,,8,walk
03-56-03,0.209,2,0.288,0.100,2.797,2.774,0.562,0.609,0.472,0.491,0.016,0.002,-0.028,0.051,-0.519,0.851,-47.995,4.107,48.518,0.173,-0.249,0.951,32.103,1.361,-27.464,-30.690,5.250,-28.413,-0.099,-0.548,0.829,0.054,-0.409,0.871,,8,walk
03-56-04,0.214,2,0.213,0.100,1.118,2.646,0.520,0.610,0.448,0.486,-0.001,0.004,-0.028,-0.038,-0.507,0.856,-48.003,4.113,48.526,0.058,-0.236,0.964,33.013,1.578,-27.397,-30.263,5.540,-28.360,-0.008,-0.356,0.506,0.105,-0.443,0.888,,8,walk
