Time,fms,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,individual,simulation
03-49-38,0,-0.174,-0.745,-0.135,0.630,335.196,259.174,5.623,2,beach
03-49-39,0,-0.138,-0.719,-0.163,0.660,335.507,265.244,178.980,2,beach
03-49-40,0,-0.083,-0.726,-0.147,0.665,341.169,265.802,308.337,2,beach
03-49-41,0,-0.025,-0.844,-0.017,0.533,215.934,244.516,32.608,2,beach
03-49-42,0,-0.055,-0.855,-0.035,0.497,188.401,240.315,47.463,2,beach
03-49-43,0,-0.023,-0.934,-0.026,0.353,356.268,221.412,61.413,2,beach
03-49-44,0,-0.116,-0.949,-0.015,0.290,354.498,213.351,12.310,2,beach
03-49-45,0,-0.108,-0.945,-0.026,0.306,353.354,215.259,10.962,2,beach
03-49-46,0,-0.003,-0.908,-0.059,0.413,353.696,229.037,324.767,2,beach
03-49-47,0,-0.028,-0.937,-0.011,0.345,232.445,220.340,2.613,2,beach
03-49-48,0,-0.101,-0.938,-0.013,0.331,354.821,218.454,10.454,2,beach
03-49-49,0,-0.068,-0.922,-0.019,0.375,355.314,223.979,84.626,2,beach
03-49-50,0,0.010,-0.912,-0.020,0.404,217.615,227.916,216.970,2,beach
03-49-51,0,-0.111,-0.932,0.026,0.333,260.648,218.965,13.088,2,beach
03-49-52,0,-0.167,-0.940,0.034,0.295,357.995,214.497,19.491,2,beach
03-49-53,0,-0.043,-0.911,-0.027,0.401,355.577,227.420,206.671,2,beach
03-49-54,0,0.005,-0.931,-0.009,0.361,187.117,222.413,327.691,2,beach
03-49-55,0,-0.039,-0.928,-0.071,0.361,350.890,222.388,189.173,2,beach
03-49-56,0,-0.086,-0.925,-0.104,0.355,345.340,221.362,4.992,2,beach
03-49-57,0,-0.072,-0.916,-0.138,0.369,342.188,223.634,80.038,2,beach
03-49-58,0,-0.010,-0.897,-0.186,0.401,340.047,229.605,351.933,2,beach
03-49-59,0,-0.026,-0.918,-0.159,0.361,341.870,223.596,355.896,2,beach
03-50-00,0,-0.081,-0.888,-0.272,0.362,327.214,225.382,356.448,2,beach
03-50-01,0,-0.083,-0.878,-0.312,0.354,322.689,225.744,354.532,2,beach
03-50-02,0,-0.079,-0.912,-0.280,0.283,326.349,214.945,148.860,2,beach
03-50-03,0,0.006,-0.970,-0.128,0.118,345.598,194.410,274.694,2,beach
03-50-04,0,-0.001,-0.827,-0.006,-0.543,249.832,113.437,156.732,2,beach
03-50-05,0,-0.115,-0.790,0.150,-0.580,21.776,107.344,120.372,2,beach
03-50-06,0,-0.073,-0.805,0.060,-0.585,10.443,108.237,2.830,2,beach
03-50-07,0,-0.043,-0.932,0.143,-0.100,17.416,168.381,3.870,2,beach
